ID,DOLLAR_ID,PE_INTERFACE,PE_IP,PE_HOSTNAME,DISTRICTID,EXCHANGENAME,VENDORID,NOOR_SUB,ETISILAT_SUB,ORANGE_SUB,VODA_SUB,BITSTREAM_DATA_SUB,WE_DATA_SUB,TOTAL_VOICE_SUB,REGIONID,SECTOR,LAT,LONG,HOSTNAME,MSANCODE,SECTOR_ARABIC,REGION_NAME,SECTORID,SHELF,TEDATAIP,TE_IP,,NODENAME,ROWVERSION,HASERRORS,INSERTION,CAPACITY,,VIC
2322403,465355509,GE-1/1/2,10.45.12.243,6OCT-R03J-ALX-EG,THE FIRST REGION IN THE NORTHERN COAST,6OCTOBER...ALX,HUAWEI_GPON,0,7,11,24,42,189,250,16,6,31.07978,29.73004,OCTALX21-M01H-ALX-EG,06-1-05-21,قطاع الساحل الشمالى ومطروح,المنطقة الاولى بالساحل الشمالى,EGYPT - NORTH COAST,1,10.50.102.90,10.231.165.178,,06-1-05-21_M01H_6OCT_R03J,2025-03-31-13.24.59.000000,0,2026-06-01-06.18.34.632912,,,NO
2322404,465355510,GE-0/1/5,10.45.0.68,ESNA-R01J-LX-EG,LUXOR PHONE AREA,ESNA...LX,HUAWEI_GPON,0,4,2,6,12,52,73,35,12,25.30139,32.55464,ESNACB25-M01H-LX-EG,12-1-04-25,قطاع جنوب الصعيد,منطقة تليفونات الاقصر,EGYPT - SOUTH UPPER,1,10.50.134.202,10.231.251.250,,12-1-04-25_M01H_ESNA_R01J,2024-05-22-04.33.10.000000,0,2026-06-01-06.18.34.632912,,,NO
2322405,465355511,GE-1/0/4,10.45.12.243,6OCT-R03J-ALX-EG,THE FIRST REGION IN THE NORTHERN COAST,6OCTOBER...ALX,HUAWEI_GPON,0,5,6,29,40,199,259,16,6,31.07981,29.73264,OCTALX22-M01H-ALX-EG,06-1-05-22,قطاع الساحل الشمالى ومطروح,المنطقة الاولى بالساحل الشمالى,EGYPT - NORTH COAST,1,10.50.102.98,10.231.165.186,,06-1-05-22_M01H_6OCT_R03J,2026-02-08-13.07.44.000000,0,2026-06-01-06.18.34.632912,,,NO
2322406,465355512,GE-0/2/2,10.45.0.59,BNHAEST-R06J-KB-EG,QALUBIA PHONE AREA,BANHAEAST...KB,ZTE_GPON,0,36,9,43,88,370,494,23,15,30.44658,31.18437,BNHA1C79-M01Z-KB-EG,08-3-29-79,قطاع شرق الدلتا 2,منطقة تليفونات القليوبية,EGYPT - EAST DELTA2,1,10.50.112.202,10.231.144.234,,08-3-29-79_M01Z_BNHAEST_R06J,2024-12-17-05.27.04.000000,0,2026-06-01-06.18.34.632912,,,NO
2322407,465355513,GE-1/0/7,10.45.12.243,6OCT-R03J-ALX-EG,THE FIRST REGION IN THE NORTHERN COAST,6OCTOBER...ALX,HUAWEI_GPON,0,8,10,13,31,270,368,16,6,31.08547,29.71853,OCTALX25-M01H-ALX-EG,06-1-05-25,قطاع الساحل الشمالى ومطروح,المنطقة الاولى بالساحل الشمالى,EGYPT - NORTH COAST,1,10.50.102.122,10.231.165.210,,06-1-05-25_M01H_6OCT_R03J,2025-03-19-15.28.23.000000,0,2026-06-01-06.18.34.632912,,,NO
2322408,465355514,GE-0/1/4,10.45.6.148,GMGARAH-R02J-KB-EG,QALUBIA PHONE AREA,GAMGARAH...KB,ZTE_GPON,0,24,3,30,57,98,164,23,15,30.48289,31.2193,GMGRHC12-M01Z-KB-EG,08-3-194-12,قطاع شرق الدلتا 2,منطقة تليفونات القليوبية,EGYPT - EAST DELTA2,1,10.50.113.66,10.230.144.98,,08-3-194-12_M01Z_GMGARAH_R02J,2025-08-10-09.43.27.000000,0,2026-06-01-06.18.34.632912,,,NO
2322409,465355515,GE-1/0/9,10.45.12.243,6OCT-R03J-ALX-EG,THE FIRST REGION IN THE NORTHERN COAST,6OCTOBER...ALX,HUAWEI_GPON,0,2,3,12,17,191,249,16,6,31.0831,29.72105,OCTALX27-M01H-ALX-EG,06-1-05-27,قطاع الساحل الشمالى ومطروح,المنطقة الاولى بالساحل الشمالى,EGYPT - NORTH COAST,1,10.50.102.138,10.231.165.226,,06-1-05-27_M01H_6OCT_R03J,2025-10-07-10.01.56.000000,0,2026-06-01-06.18.34.632912,,,NO
2322410,465355516,GE-1/1/8,10.45.2.59,ABASIA-R10J-C-EG,THE THIRD REGION EAST,ABBASIA...C,HUAWEI_GPON,1,7,22,48,78,52,233,3,1,30.05996,31.27525,ABASIA75-M01H-C-EG,01-3-11-75,قطاع شرق القاهرة,المنطقة الثالثة شرق,EGYPT - EAST CAIRO,1,10.50.133.146,10.237.22.138,,01-3-11-75_M01H_ABASIA_R10J,2025-02-12-10.39.44.000000,0,2026-06-01-06.18.34.632912,,,NO
2322411,465355517,GE-0/1/0,10.45.15.15,BNHAEST-R08J-KB-EG,QALUBIA PHONE AREA,BANHAEAST...KB,ZTE_GPON,0,0,1,0,1,10,28,23,15,30.46729,31.19256,BNHAEC97-M01Z-KB-EG,08-3-29-97,قطاع شرق الدلتا 2,منطقة تليفونات القليوبية,EGYPT - EAST DELTA2,1,10.50.113.74,10.230.144.106,,08-3-29-97_M01Z_BNHAEST_R08J,2026-01-11-05.14.10.000000,0,2026-06-01-06.18.34.632912,,,VIC
2322412,465355518,GE-0/1/1,10.45.15.15,BNHAEST-R08J-KB-EG,QALUBIA PHONE AREA,BANHAEAST...KB,ZTE_GPON,0,33,1,30,64,173,255,23,15,30.46871,31.21237,BNHAEC98-M01Z-KB-EG,08-3-29-98,قطاع شرق الدلتا 2,منطقة تليفونات القليوبية,EGYPT - EAST DELTA2,1,10.50.113.82,10.230.144.114,,08-3-29-98_M01Z_BNHAEST_R08J,2024-12-17-05.26.54.000000,0,2026-06-01-06.18.34.632912,,,NO
2322413,465355519,GE-0/1/2,10.45.15.15,BNHAEST-R08J-KB-EG,QALUBIA PHONE AREA,BANHAEAST...KB,ZTE_GPON,0,15,2,11,28,41,71,23,15,30.4569,31.19699,BNHAEC99-M01Z-KB-EG,08-3-29-99,قطاع شرق الدلتا 2,منطقة تليفونات القليوبية,EGYPT - EAST DELTA2,1,10.50.113.90,10.230.144.122,,08-3-29-99_M01Z_BNHAEST_R08J,2025-07-30-11.11.55.000000,0,2026-06-01-06.18.34.632912,,,NO
2322414,465355520,GE-0/1/3,10.45.15.15,BNHAEST-R08J-KB-EG,QALUBIA PHONE AREA,BANHAEAST...KB,ZTE_GPON,0,30,6,21,57,134,205,23,15,30.45559,31.20675,BNHEC100-M01Z-KB-EG,08-3-29-100,قطاع شرق الدلتا 2,منطقة تليفونات القليوبية,EGYPT - EAST DELTA2,1,10.50.113.98,10.230.144.130,,08-3-29-100_M01Z_BNHAEST_R08J,2026-02-24-14.21.53.000000,0,2026-06-01-06.18.34.632912,,,NO
2322415,465355521,AE5,10.45.12.63,NOBTRIF-R01J-DK-EG,THE FIRST AREA OF ​​DAKAHLIA,SEMBELLAWIN...DK,HUAWEI_GPON,0,6,3,20,29,763,831,20,7,30.89857,31.45008,NBTTDFC3-M01H-DK-EG,07-1-265-03,قطاع شرق الدلتا 1,المنطقة الأولى الدقهلية,EGYPT - EAST DELTA,1,10.50.163.74,10.231.75.34,,07-1-265-03_M01H_NOBTRIF_R01J,2026-05-06-11.51.51.000000,0,2026-06-01-06.18.34.632912,,,NO
2322416,465355522,GE-0/1/3,10.45.12.243,6OCT-R03J-ALX-EG,THE FIRST REGION IN THE NORTHERN COAST,6OCTOBER...ALX,HUAWEI_GPON,0,11,12,27,50,371,456,16,6,31.08733,29.7299,OCTALX44-M01H-ALX-EG,06-1-05-44,قطاع الساحل الشمالى ومطروح,المنطقة الاولى بالساحل الشمالى,EGYPT - NORTH COAST,1,10.50.103.18,10.230.164.106,,06-1-05-44_M01H_6OCT_R03J,2024-05-22-04.13.53.000000,0,2026-06-01-06.18.34.632912,,,NO
2322417,465355523,GE-0/1/4,10.45.15.15,BNHAEST-R08J-KB-EG,QALUBIA PHONE AREA,BANHAEAST...KB,ZTE_GPON,0,21,6,10,37,88,137,23,15,30.43151,31.18747,BNHEC101-M01Z-KB-EG,08-3-29-101,قطاع شرق الدلتا 2,منطقة تليفونات القليوبية,EGYPT - EAST DELTA2,1,10.50.113.106,10.230.144.138,,08-3-29-101_M01Z_BNHAEST_R08J,2024-12-17-05.27.39.000000,0,2026-06-01-06.18.34.632912,,,NO
2322418,465355524,GE-0/1/8,10.45.6.60,SHMOUT-R02J-KB-EG,QALUBIA PHONE AREA,SHOMOUT...KB,ZTE_GPON,0,1,1,3,5,62,71,23,15,30.3912,31.2293,SHMOTC11-M01Z-KB-EG,08-3-52-11,قطاع شرق الدلتا 2,منطقة تليفونات القليوبية,EGYPT - EAST DELTA2,1,10.50.113.114,10.230.144.146,,08-3-52-11_M01Z_SHMOUT_R02J,2024-12-17-05.26.44.000000,0,2026-06-01-06.18.34.632912,,,NO
2322419,465355525,ET-0/0/23,10.45.19.134,BNHAEST-R09J-KB-EG,QALUBIA PHONE AREA,BANHAEAST...KB,HUAWEI_GPON,0,0,0,0,0,5,37,23,15,30.46829,31.1943,BNHAEC95-M01H-KB-EG,08-3-29-95,قطاع شرق الدلتا 2,منطقة تليفونات القليوبية,EGYPT - EAST DELTA2,1,10.50.113.58,10.230.144.90,,08-3-29-95_M01H_BNHAEST_R08J,2025-01-20-11.52.31.000000,0,2026-06-01-06.18.34.632912,,,NO
2322420,465355526,GE-0/1/1,10.45.6.219,ZWGZAL-R01J-BH-EG,THE FIRST LAKE PHONE AREA,ZAWYETGHAZAL...BH,ZTE_GPON,0,8,2,7,17,270,305,25,9,31.09778,30.42461,ZWYTGZC3-M01Z-BH-EG,09-1-111-03,قطاع غرب الدلتا,منطقة تليفونات البحيرة الاولى,EGYPT - WEST DELTA,1,10.50.28.26,10.231.166.146,,09-1-111-03_M01Z_ZWGZAL_R01J,2025-06-24-14.32.17.000000,0,2026-06-01-06.18.34.632912,,,NO
2322421,465355527,GE-0/1/3,10.45.6.219,ZWGZAL-R01J-BH-EG,THE FIRST LAKE PHONE AREA,ZAWYETGHAZAL...BH,ZTE_GPON,0,11,3,20,34,350,402,25,9,31.09061,30.42478,ZWYTGZC5-M01Z-BH-EG,09-1-111-05,قطاع غرب الدلتا,منطقة تليفونات البحيرة الاولى,EGYPT - WEST DELTA,1,10.50.28.42,10.231.166.162,,09-1-111-05_M01Z_ZWGZAL_R01J,2025-06-24-14.28.51.000000,0,2026-06-01-06.18.34.632912,,,NO
2322422,465355528,GE-0/0/1,10.45.6.219,ZWGZAL-R01J-BH-EG,THE FIRST LAKE PHONE AREA,ZAWYETGHAZAL...BH,ZTE_GPON,0,1,1,17,19,228,264,25,9,31.07692,30.42551,ZWGHLC10-M01Z-BH-EG,09-1-111-10,قطاع غرب الدلتا,منطقة تليفونات البحيرة الاولى,EGYPT - WEST DELTA,1,10.50.28.82,10.231.166.202,,09-1-111-10_M01Z_ZWGZAL_R01J,2025-09-10-15.18.20.000000,0,2026-06-01-06.18.34.632912,,,NO
2322423,465355529,GE-0/0/5,10.45.6.219,ZWGZAL-R01J-BH-EG,THE FIRST LAKE PHONE AREA,ZAWYETGHAZAL...BH,ZTE_GPON,0,4,1,5,10,197,215,25,9,31.07846,30.42487,ZWGHLC11-M01Z-BH-EG,09-1-111-11,قطاع غرب الدلتا,منطقة تليفونات البحيرة الاولى,EGYPT - WEST DELTA,1,10.50.28.90,10.231.166.210,,09-1-111-11_M01Z_ZWGZAL_R01J,2025-04-07-12.51.58.000000,0,2026-06-01-06.18.34.632912,,,NO
2322424,465355530,GE-0/0/8,10.45.6.219,ZWGZAL-R01J-BH-EG,THE FIRST LAKE PHONE AREA,ZAWYETGHAZAL...BH,ZTE_GPON,0,3,1,4,8,252,273,25,9,31.07237,30.428,ZWGHLC12-M01Z-BH-EG,09-1-111-12,قطاع غرب الدلتا,منطقة تليفونات البحيرة الاولى,EGYPT - WEST DELTA,1,10.50.28.98,10.231.166.218,,09-1-111-12_M01Z_ZWGZAL_R01J,2025-04-07-12.57.26.000000,0,2026-06-01-06.18.34.632912,,,NO
2322425,465355531,GE-0/0/6,10.45.9.241,MUBARK-R03J-PTS-EG,PORT SAID PHONE AREA,MUBARAK...PTS,ZTE_GPON,5,25,12,45,87,460,618,37,13,31.2508,32.2919,PORTSC97-M01Z-PTS-EG,13-3-18-97,الاسماعيلية وشمال سيناء,منطقة تليفونات بورسعيد,EGYPT - ISMAILIA & NORTH SINIA,1,10.50.0.2,10.231.125.74,,13-3-18-97_M01Z_MUBARK_R03J,2026-01-12-05.16.20.000000,0,2026-06-01-06.18.34.632912,,,VIC
2322426,465355532,GE-0/0/9,10.45.9.241,MUBARK-R03J-PTS-EG,PORT SAID PHONE AREA,MUBARAK...PTS,ZTE_GPON,0,26,16,54,96,427,590,37,13,31.25189,32.29172,PRTSSC96-M01Z-PTS-EG,13-3-18-96,الاسماعيلية وشمال سيناء,منطقة تليفونات بورسعيد,EGYPT - ISMAILIA & NORTH SINIA,1,10.42.255.234,10.231.125.66,,13-3-18-96_M01Z_MUBARK_R03J,2024-12-26-13.37.36.000000,0,2026-06-01-06.18.34.632912,,,NO
2322427,465355533,GE-0/1/6,10.45.9.241,MUBARK-R03J-PTS-EG,PORT SAID PHONE AREA,MUBARAK...PTS,ZTE_GPON,1,28,3,18,50,264,333,37,13,31.25346,32.2878,PORTSC99-M01Z-PTS-EG,13-3-18-99,الاسماعيلية وشمال سيناء,منطقة تليفونات بورسعيد,EGYPT - ISMAILIA & NORTH SINIA,1,10.50.0.18,10.231.125.90,,13-3-18-99_M01Z_MUBARK_R03J,2025-01-22-05.23.02.000000,0,2026-06-01-06.18.34.632912,,,NO
2322428,465355534,AE4,10.45.4.221,GANZOR-R01J-MNF-EG,MENOUFIA PHONE AREA,GANZOUR...MNF,HUAWEI_GPON,0,24,19,55,98,785,989,24,8,30.67755,31.03406,GNZOURC5-M01H-MNF-EG,08-2-210-05,قطاع وسط الدلتا,منطقة تليفونات المنوفية,EGYPT - MIDDLE DELTA,1,10.50.118.58,10.231.163.146,,08-2-210-05_M01H_GANZOR_R01J,2025-06-17-13.36.16.000000,0,2026-06-01-06.18.34.632912,,,NO
2322429,465355535,GE-0/0/2,10.45.23.45,HARAM-R07J-GZ-EG,"THE SECOND REGION, OCTOBER",MARIUTTIA...GZ_1,ZTE_GPON,0,0,0,0,0,0,0,50,16,29.99215,31.15993,HARMC190-M01Z-GZ-EG,04-3-37-190,قطاع اكتوبر,المنطقة الثالثة اكتوبر,EGYPT - OCTOBER,1,10.50.92.202,10.231.67.202,,04-3-37-190_M01Z_HARAM_R02J,2026-03-02-12.12.13.000000,0,2026-06-01-06.18.34.632912,,,NO
2322430,465355536,GE-0/1/0,10.45.12.123,KOBNEH-R01J-ASN-EG,ASWAN PHONE AREA,KOBANEAH...ASN,HUAWEI_GPON,0,0,3,49,52,160,224,34,12,24.21909,32.85571,KBNAHC4-M01H-ASN-EG,12-3-333-04,قطاع جنوب الصعيد,منطقة تليفونات اسوان,EGYPT - SOUTH UPPER,1,10.42.249.138,10.237.242.250,,12-3-333-04_M01H_KOBNEH_R01J,2024-05-22-04.12.22.000000,0,2026-06-01-06.18.34.632912,,,NO
2322431,465355537,GE-0/1/1,10.45.12.123,KOBNEH-R01J-ASN-EG,ASWAN PHONE AREA,KOBANEAH...ASN,HUAWEI_GPON,0,0,1,6,7,82,91,34,12,24.22726,32.8675,KBNAHC5-M01H-ASN-EG,12-3-333-05,قطاع جنوب الصعيد,منطقة تليفونات اسوان,EGYPT - SOUTH UPPER,1,10.42.249.146,10.230.242.2,,12-3-333-05_M01H_KOBNEH_R01J,2024-05-22-04.08.52.000000,0,2026-06-01-06.18.34.632912,,,NO
2322432,465355538,GE-0/0/9,10.45.9.75,QURNA-R01J-LX-EG,LUXOR PHONE AREA,QURNA...LX,ZTE_GPON,0,1,18,20,39,144,186,35,12,25.7527,32.63484,QURNAC08-M01Z-LX-EG,12-1-115-08,قطاع جنوب الصعيد,منطقة تليفونات الاقصر,EGYPT - SOUTH UPPER,1,10.42.248.66,10.231.251.58,,12-1-115-08_M01Z_QURNA_R01J,2024-09-29-06.04.44.000000,0,2026-06-01-06.18.34.632912,,,NO
2322433,465355539,GI0/2/0/23,10.45.25.90,NOZHA3-R20C-C-EG,"THE SECOND AREA, NEW CAIRO",NOZHA3...C,HUAWEI_GPON,0,9,8,24,41,159,218,8,3,30.16134,31.39452,NZH3C180-M01H-C-EG,03-2-14-180,قطاع مناطق القاهرة الجديدة,المنطقة الثانية القاهرة الجديدة,EGYPT - NEW CAIRO,1,10.50.154.130,10.231.91.2,,03-2-14-180_M01H_NOZHA3_R05J,2025-01-27-11.30.54.000000,0,2026-06-01-06.18.34.632912,,,NO
2322434,465355540,GI0/2/0/26,10.45.25.90,NOZHA3-R20C-C-EG,"THE SECOND AREA, NEW CAIRO",NOZHA3...C,HUAWEI_GPON,0,6,5,19,30,146,185,8,3,30.15817,31.39029,NZH3C182-M01H-C-EG,03-2-14-182,قطاع مناطق القاهرة الجديدة,المنطقة الثانية القاهرة الجديدة,EGYPT - NEW CAIRO,1,10.50.142.66,10.231.91.18,,03-2-14-182_M01H_NOZHA3_R05J,2025-04-09-10.38.01.000000,0,2026-06-01-06.18.34.632912,,,NO
2322435,465355541,GI0/2/0/25,10.45.25.90,NOZHA3-R20C-C-EG,"THE SECOND AREA, NEW CAIRO",NOZHA3...C,HUAWEI_GPON,0,7,5,21,33,123,160,8,3,30.15961,31.39108,NZH3C181-M01H-C-EG,03-2-14-181,قطاع مناطق القاهرة الجديدة,المنطقة الثانية القاهرة الجديدة,EGYPT - NEW CAIRO,1,10.50.142.58,10.231.91.10,,03-2-14-181_M01H_NOZHA3_R05J,2024-09-17-00.32.12.000000,0,2026-06-01-06.18.34.632912,,,NO
2322436,465355542,GE-0/2/4,10.45.1.102,ARMANT-R01J-LX-EG,LUXOR PHONE AREA,ARMANT...LX,ZTE_GPON,0,3,3,8,14,196,221,35,12,25.60731,32.50249,ARMNTC08-M01Z-LX-EG,12-1-03-08,قطاع جنوب الصعيد,منطقة تليفونات الاقصر,EGYPT - SOUTH UPPER,1,10.42.248.10,10.231.251.50,,12-1-03-08_M01Z_ARMANT_R01J,2024-09-29-06.00.20.000000,0,2026-06-01-06.18.34.632912,,,NO
2322437,465355543,GE-0/1/3,10.45.4.92,RAZAKAT-R01J-LX-EG,LUXOR PHONE AREA,RAZAKAT...LX,ZTE_GPON,0,7,18,12,37,72,133,35,12,25.57725,32.4641,RZKATC09-M01Z-LX-EG,12-1-73-09,قطاع جنوب الصعيد,منطقة تليفونات الاقصر,EGYPT - SOUTH UPPER,1,10.42.248.58,10.231.251.42,,12-1-73-09_M01Z_RAZAKAT_R01J,2024-09-29-05.59.02.000000,0,2026-06-01-06.18.34.632912,,,NO
2322438,465355544,GE-0/0/9,10.45.12.229,NAGKHDR-R01J-AST-EG,ASSIUT PHONE AREA,NAGAAKHEDR...AST,HUAWEI_GPON,0,3,3,12,18,268,301,33,11,27.49313,30.73345,NGKHRDC2-M01H-AST-EG,11-2-173-02,قطاع وسط الصعيد,منطقة تليفونات أسيوط,EGYPT - MIDDLE UPPER,1,10.42.235.186,10.238.189.234,,11-2-173-02_M01H_NAGKHDR_R01J,2024-05-22-04.09.03.000000,0,2026-06-01-06.18.34.632912,,,NO
2322439,465355545,GE-0/1/8,10.45.6.216,REYAD-R02J-KFS-EG,KAFR EL SHEIKH PHONE AREA,REYAD...KFS,NOKIA_GPON,0,0,0,6,6,59,67,27,9,31.24045,30.94279,REYADC16-M02N-KFS-EG,09-2-16-16,قطاع غرب الدلتا,منطقة تليفونات كفر الشيخ,EGYPT - WEST DELTA,2,10.50.33.27,10.239.160.179,,09-2-16-16_M02N_REYAD_R02J,2026-05-31-11.34.16.000000,0,2026-06-01-06.18.34.632912,,,VIC
2322440,465355546,GE-0/1/8,10.45.6.216,REYAD-R02J-KFS-EG,KAFR EL SHEIKH PHONE AREA,REYAD...KFS,NOKIA_GPON,0,7,5,28,40,455,551,27,9,31.24045,30.94279,REYADC16-M01N-KFS-EG,09-2-16-16,قطاع غرب الدلتا,منطقة تليفونات كفر الشيخ,EGYPT - WEST DELTA,1,10.50.33.26,10.239.160.178,,09-2-16-16_M01N_REYAD_R02J,2026-05-31-16.52.03.000000,0,2026-06-01-06.18.34.632912,,,VIC
2322441,465355547,GE-0/1/6,10.45.6.216,REYAD-R02J-KFS-EG,KAFR EL SHEIKH PHONE AREA,REYAD...KFS,NOKIA_GPON,0,0,0,0,0,0,0,27,9,31.24093,30.94288,REYADC14-M02N-KFS-EG,09-2-16-14,قطاع غرب الدلتا,منطقة تليفونات كفر الشيخ,EGYPT - WEST DELTA,2,10.50.33.11,10.239.160.163,,09-2-16-14_M02N_REYAD_R02J,2026-05-31-11.35.16.000000,0,2026-06-01-06.18.34.632912,,,NO
2322442,465355548,GE-0/1/6,10.45.6.216,REYAD-R02J-KFS-EG,KAFR EL SHEIKH PHONE AREA,REYAD...KFS,NOKIA_GPON,0,5,6,25,36,339,382,27,9,31.24093,30.94288,REYADC14-M01N-KFS-EG,09-2-16-14,قطاع غرب الدلتا,منطقة تليفونات كفر الشيخ,EGYPT - WEST DELTA,1,10.50.33.10,10.239.160.162,,09-2-16-14_M01N_REYAD_R02J,2026-05-31-07.53.44.000000,0,2026-06-01-06.18.34.632912,,,NO
2322443,465355549,GE-1/1/6,10.45.1.47,BNHAWST-R02J-KB-EG,QALUBIA PHONE AREA,BANHAWEST...KB,HUAWEI_GPON,0,4,2,21,27,38,74,23,15,30.45077,31.17635,BNHAWC40-M01H-KB-EG,08-3-36-40,قطاع شرق الدلتا 2,منطقة تليفونات القليوبية,EGYPT - EAST DELTA2,1,10.50.113.170,10.237.150.250,,08-3-36-40_M01H_BNHAWST_R02J,2024-05-22-04.37.49.000000,0,2026-06-01-06.18.34.632912,,,NO
2322444,465355550,GE-1/1/7,10.45.1.47,BNHAWST-R02J-KB-EG,QALUBIA PHONE AREA,BANHAWEST...KB,HUAWEI_GPON,0,15,6,17,38,58,108,23,15,30.4507,31.17829,BNHAWC41-M01H-KB-EG,08-3-36-41,قطاع شرق الدلتا 2,منطقة تليفونات القليوبية,EGYPT - EAST DELTA2,1,10.50.113.178,10.230.150.2,,08-3-36-41_M01H_BNHAWST_R02J,2025-06-11-16.49.33.000000,0,2026-06-01-06.18.34.632912,,,NO
2322445,465355551,GE-0/1/7,10.45.23.186,TGMOKHMS-R10J-C-EG,"THE FIRST AREA, NEW CAIRO",TAGAMOAELKHAMES...C,HUAWEI_GPON,0,18,13,63,94,267,404,7,3,30.00319,31.41661,TGKLC110-M01H-C-EG,03-1-05-110,قطاع مناطق القاهرة الجديدة,المنطقة الأولى القاهرة الجديدة,EGYPT - NEW CAIRO,1,10.42.65.58,10.237.14.130,,03-1-05-110_M01H_TGMOKHMS_R07J,2025-07-20-18.44.37.000000,0,2026-06-01-06.18.34.632912,,,NO
2322446,465355552,GE-0/2/6,10.45.9.141,GBMSTHMR-R03J-C-EG,"THE FIRST AREA, NEW CAIRO",GANOUBELMOSTATHMERIN...C,HUAWEI_GPON,0,8,4,29,41,174,238,7,3,30.01312,31.46294,GNMSN103-M01H-C-EG,03-1-03-103,قطاع مناطق القاهرة الجديدة,المنطقة الأولى القاهرة الجديدة,EGYPT - NEW CAIRO,1,10.50.65.194,10.237.29.186,,03-1-03-103_M01H_GBMSTHMR_R03J,2024-10-28-13.05.04.000000,0,2026-06-01-06.18.34.632912,,,NO
2322447,465355553,AE5,10.45.6.201,KFRROCK-R01J-DK-EG,THE FIRST AREA OF ​​DAKAHLIA,KAFRELROCK...DK,HUAWEI_GPON,0,3,1,4,8,288,303,20,7,30.82135,31.38404,KFRRCKC1-M02H-DK-EG,07-1-638-01,قطاع شرق الدلتا 1,المنطقة الأولى الدقهلية,EGYPT - EAST DELTA,2,10.50.163.59,10.231.75.27,,07-1-638-01_M02H_KFRROCK_R01J,2025-10-29-12.34.41.000000,0,2026-06-01-06.18.34.632912,,,NO
2322448,465355554,AE5,10.45.6.201,KFRROCK-R01J-DK-EG,THE FIRST AREA OF ​​DAKAHLIA,KAFRELROCK...DK,HUAWEI_GPON,0,210,5,31,246,739,1023,20,7,30.82135,31.38404,KFRRCKC1-M01H-DK-EG,07-1-638-01,قطاع شرق الدلتا 1,المنطقة الأولى الدقهلية,EGYPT - EAST DELTA,1,10.50.163.58,10.231.75.26,,07-1-638-01_M01H_KFRROCK_R01J,2024-05-22-04.21.43.000000,0,2026-06-01-06.18.34.632912,,,NO
2322449,465355555,AE4,10.45.12.187,MHMDIA-R01J-SHR-EG,THE SECOND EASTERN REGION,MAHMOUDIAH...SHR,HUAWEI_GPON,0,31,152,112,295,475,815,45,15,30.61489,31.44062,MHUDSC10-M01H-SHR-EG,07-4-48-10,قطاع شرق الدلتا 2,المنطقة الثانية الشرقية,EGYPT - EAST DELTA2,1,10.50.168.234,10.231.90.202,,07-4-48-10_M01H_MHMDIA_R01J,2025-05-08-15.36.12.000000,0,2026-06-01-06.18.34.632912,,,NO
2322450,465355556,GE-0/0/7,10.45.12.187,MHMDIA-R01J-SHR-EG,THE SECOND EASTERN REGION,MAHMOUDIAH...SHR,HUAWEI_GPON,0,4,48,59,111,230,358,45,15,30.68419,31.56429,MHUDSC11-M01H-SHR-EG,07-4-48-11,قطاع شرق الدلتا 2,المنطقة الثانية الشرقية,EGYPT - EAST DELTA2,1,10.50.160.234,10.231.90.194,,07-4-48-11_M01H_MHMDIA_R01J,2024-05-22-04.22.17.000000,0,2026-06-01-06.18.34.632912,,,NO
2322451,465355557,GE-0/0/9,10.45.6.62,MAHROSA-R01J-KN-EG,QENA PHONE AREA,MAHROSAH...KN,HUAWEI_GPON,0,4,23,9,36,225,269,36,12,25.99879,32.77491,MHROSAC5-M01H-KN-EG,12-2-135-05,قطاع جنوب الصعيد,منطقة تليفونات قنا,EGYPT - SOUTH UPPER,1,10.42.248.130,10.237.248.186,,12-2-135-05_M01H_MAHROSA_R01J,2024-05-22-04.27.44.000000,0,2026-06-01-06.18.34.632912,,,NO
2322452,465355558,GE-0/1/2,10.45.6.219,ZWGZAL-R01J-BH-EG,THE FIRST LAKE PHONE AREA,ZAWYETGHAZAL...BH,ZTE_GPON,0,22,3,12,37,279,327,25,9,31.08941,30.42724,ZWYTGZC4-M01Z-BH-EG,09-1-111-04,قطاع غرب الدلتا,منطقة تليفونات البحيرة الاولى,EGYPT - WEST DELTA,1,10.50.28.34,10.231.166.154,,09-1-111-04_M01Z_ZWGZAL_R01J,2025-09-10-15.16.34.000000,0,2026-06-01-06.18.34.632912,,,NO
2322453,465355559,GE-0/1/8,10.45.6.219,ZWGZAL-R01J-BH-EG,THE FIRST LAKE PHONE AREA,ZAWYETGHAZAL...BH,ZTE_GPON,0,6,2,17,25,130,165,25,9,31.08859,30.42756,ZWYTGC14-M01Z-BH-EG,09-1-111-14,قطاع غرب الدلتا,منطقة تليفونات البحيرة الاولى,EGYPT - WEST DELTA,1,10.50.34.130,10.230.169.18,,09-1-111-14_M01Z_ZWGZAL_R01J,2025-09-10-15.11.02.000000,0,2026-06-01-06.18.34.632912,,,NO
2322454,465355560,GE-0/1/9,10.45.6.219,ZWGZAL-R01J-BH-EG,THE FIRST LAKE PHONE AREA,ZAWYETGHAZAL...BH,ZTE_GPON,0,8,3,16,27,307,349,25,9,31.09097,30.4309,ZWYTGC15-M01Z-BH-EG,09-1-111-15,قطاع غرب الدلتا,منطقة تليفونات البحيرة الاولى,EGYPT - WEST DELTA,1,10.50.34.138,10.230.169.26,,09-1-111-15_M01Z_ZWGZAL_R01J,2025-07-14-15.00.38.000000,0,2026-06-01-06.18.34.632912,,,NO
